name,company_number,address_line1,locality,postcode,sic_codes,search_city,search_sic,latitude,longitude
MYFD LTD,16694381,18 St. Josephs Close,Newcastle Upon Tyne,NE12 6BR,"69201, 70229",Newcastle,69201,55.031626,-1.56372
OWEN ACCOUNTANCY AND TECHNOLOGY SERVICES LTD,11527343,Commerce House,Newcastle,ST5 1HX,"69201, 69202",Newcastle,69201,53.014035,-2.219185
CAMERON BLAKE LTD,09316236,Clavering House,Newcastle,NE1 3NG,"69201, 69203",Newcastle,69201,54.968373,-1.612154
LEMORIA ACCOUNTING SERVICES LTD,15099286,138 Pandon Court Shield Street,Newcastle Upon Tyne,NE2 1XY,"62020, 69201",Newcastle,69201,54.977138,-1.602243
TH WARD LTD,06849158,4 St Mary’S Terrace,Jesmond,NE2 4PS,69201,Newcastle,69201,54.979946,-1.61184
CLEARPATH ACCOUNTS UK LIMITED,16350653,44 Fergusons Lane,Newcastle Upon Tyne,NE15 6TL,"69201, 69202",Newcastle,69201,54.975371,-1.682905
CLOUDBOOK ONLINE ACCOUNTANTS LTD,08966635,44 Ruskin Drive,Newcastle Upon Tyne,NE7 7FL,69201,Newcastle,69201,54.996945,-1.563095
FINETHICALS LIMITED,16430775,10 Dill Close,Newcastle,ST5 2FJ,"69201, 85590",Newcastle,69201,53.008609,-2.24953
NCM ACCOUNTANTS AND BUSINESS ADVISORS LIMITED,16466494,9 Grange Road,Newcastle Upon Tyne,NE4 9LB,69201,Newcastle,69201,54.979799,-1.665027
THE MALTA CONSULTANCY LIMITED,15113053,Deansfield House,Newcastle Under Lyme,ST5 1DS,"69201, 69203, 70229, 82110",Newcastle,69201,53.008253,-2.215623
ADMIRAH ACCOUNTANTS LIMITED,16863129,1 Riverside Studios Amethyst Road,Newcastle Upon Tyne,NE4 7YL,"69201, 69203",Newcastle,69201,54.961211,-1.644612
SR1892 LTD,15596232,19 Havant Gardens,Newcastle Upon Tyne,NE13 6AW,69201,Newcastle,69201,55.05137,-1.629714
DIVDOM SERVICES LIMITED,16871771,4 Robertson Drive,Newcastle,ST5 9AX,"49390, 69201",Newcastle,69201,53.023561,-2.243832
YOUR PERSONAL TAX EXPERT LIMITED,16792816,7 Lynwood Close,Newcastle Upon Tyne,NE20 9JG,"69201, 69203",Newcastle,69201,55.030707,-1.761363
PHILIP BARKER & CO LIMITED,05213029,6 Gleneagles Close,Newcastle Upon Tyne,NE7 7UL,69201,Newcastle,69201,55.008567,-1.574039
TALUKDAR ACCOUNTING LTD,16754886,1 Mellard Street,Newcastle Under Lyme,ST5 2DN,69201,Newcastle,69201,53.017309,-2.232647
ZR FINANCE LTD,16882525,33 Brighton Grove,Newcastle Upon Tyne,NE4 5NS,69201,Newcastle,69201,54.976522,-1.64087
WHERE EAGLES DRAFT LTD,16849161,11 Eagle Drive,Newcastle,NE28 8BQ,69201,Newcastle,69201,,
PAYNE ADVISORY LIMITED,16894701,109 Seabridge Lane,Newcastle,ST5 4AW,"69201, 69202, 69203",Newcastle,69201,52.98997,-2.23393
RADIANTSHIELD ADVISORY LTD,16975670,Collingwood Buildings,Newcastle Upon Tyne,NE1 1JF,"69201, 69203, 70229",Newcastle,69201,54.969985,-1.613373
ARC FINANCE LIMITED,14435051,23 Haldane Terrace,Newcastle Upon Tyne,NE2 3AN,69201,Newcastle,69201,54.987274,-1.607426
EASY AS ... ABC ACCOUNTANCY SERVICES LIMITED,08693154,5 Mason View,Newcastle Upon Tyne,NE13 6EZ,69201,Newcastle,69201,55.057606,-1.629688
KATIE THE ACCOUNTANT LIMITED,11372343,57 Brookfield,Newcastle Upon Tyne,NE27 0BJ,"69201, 70229",Newcastle,69201,55.031256,-1.515898
JANICE ALLAN & CO LIMITED,05458401,24 Yorkdale Place,Newcastle Upon Tyne,NE6 3QZ,69202,Newcastle,69202,54.975313,-1.543003
MTH CONSULTING LIMITED,15932443,43 Moorfield Drive,Newcastle Upon Tyne,NE12 6BA,69202,Newcastle,69202,55.030781,-1.548804
UAO FINANCIALS LTD,09652724,Room 32 Lynnwood Terrace-I8 Enterprise Centre,Newcastle Upon Tyne,NE4 6UL,69202,Newcastle,69202,54.972661,-1.642028
AMANDA JAMES ACCOUNTANCY LIMITED,10064903,1 Boston Court,Newcastle Upon Tyne,NE12 9RA,69202,Newcastle,69202,55.021153,-1.550351
XERO BOOKKEEPING LIMITED,10637149,Ebenezer House,Newcastle Under Lyme,ST5 2BE,69202,Newcastle,69202,53.013323,-2.225232
RED FARM BUSINESS SERVICES LTD,08448628,1 Osborne Road,Newcastle Upon Tyne,NE2 2AA,69202,Newcastle,69202,54.983426,-1.604275
COHESION RETAIL MANAGEMENT SERVICES LTD,10926217,The Old School Stone Road,Newcastle,ST5 5EG,"69202, 96090",Newcastle,69202,52.946167,-2.333923
ACLIPSE CONSULTANTS LIMITED,04918255,68 Dartmouth Avenue,Staffordshire,ST5 3PA,69202,Newcastle,69202,52.994459,-2.232047
CORE DATA FINANCE LTD,16689943,Unit 2 Unit 2 Planet Place,Newcastle Upon Tyne,NE12 6DY,"63110, 69202",Newcastle,69202,55.028521,-1.577895
NEWCASTLE BOOKKEEPING AND PAYROLL SERVICES LTD,12650081,39 Jenifer Grove,Newcastle Upon Tyne,NE7 7QT,69202,Newcastle,69202,55.002483,-1.586986
RED CLOVER LIMITED,05918969,153 Kenton Lane,Newcastle Upon Tyne,NE3 3QB,"55900, 69202",Newcastle,69202,55.003636,-1.651229
LMS ACCOUNTANCY LIMITED,14308391,67 Abbots Way,Newcastle,ST5 2EY,"69202, 70221",Newcastle,69202,53.000879,-2.226628
SUE BOWMAN CONSULTING LTD,08243911,58 Havannah Crescent,Newcastle Upon Tyne,NE13 7JL,"62020, 69202",Newcastle,69202,55.050519,-1.674611
B A BANDICOOT LTD,04342642,85 Dartmouth Avenue,Newcastle Under Lyme,ST5 3NS,"68209, 69202",Newcastle,69202,52.9949,-2.23193
BEAUMONT BOOKKEEPING SERVICES LTD,13522382,Beaumont House,Newcastle Upon Tyne,NE5 1NB,69202,Newcastle,69202,55.003117,-1.695539
STUART CLEGG ASSOCIATES LIMITED,03941720,1 Towne Gate,Newcastle Upon Tyne,NE15 0EJ,"69202, 74901",Newcastle,69202,54.99649,-1.791639
JS ACCOUNTANCY LTD,11912332,Quayside-I4 Enterprise Centre G. 08,Newcastle Upon Tyne,NE6 1LL,69202,Newcastle,69202,54.972128,-1.587155
BLAND & WOOD SERVICES LIMITED,01839945,6b Planet Business Centre,Newcastle Upon Tyne,NE12 6DY,69202,Newcastle,69202,55.028521,-1.577895
OUTSOURCEMYBOOKS LIMITED,09696211,34 Middleton Avenue,Newcastle Upon Tyne,NE4 9NB,69202,Newcastle,69202,54.977224,-1.653768
CHAMBERS & RACE LTD,13638311,16 Grampian Place,Newcastle Upon Tyne,NE12 7NX,69202,Newcastle,69202,55.026673,-1.581246
THE BOOKKEEPING DEN LIMITED,12792815,17 The Elms,Newcastle,ST5 8RP,69202,Newcastle,69202,53.038679,-2.221398
MAYA BUSINESS SERVICES LTD,14811382,1a Milvain Avenue,Newcastle Upon Tyne,NE4 9HY,69202,Newcastle,69202,54.976913,-1.65199
STAY IN THE BLACK LTD,07660324,18 Montfort Place,Newcastle,ST5 2HE,69202,Newcastle,69202,53.001016,-2.225481
PAYROLL SIMPLE LIMITED,10310784,1 Broadway,Newcastle Upon Tyne,NE15 7JY,69202,Newcastle,69202,54.983549,-1.707874
OU BOOKS LIMITED,07714985,15 Riverside Studios,Newcastle Upon Tyne,NE4 7YL,69202,Newcastle,69202,54.961211,-1.644612
REALTIME SERVICES LTD,08539939,Clavering House Business Centre,Newcastle Upon Tyne,NE1 3NG,"69202, 82990, 86900",Newcastle,69202,54.968373,-1.612154
ICR PUBLICATIONS LTD,11103162,Unit 32 I8-Newcastle Enterprise Centre,Newcastle Upon Tyne,NE4 6UL,"58110, 58141, 58190, 69202",Newcastle,69202,54.972661,-1.642028
THE PAY WORKS LIMITED,04584510,36 Downend Road,Newcastle Upon Tyne,NE5 5NE,69202,Newcastle,69202,54.997424,-1.700896
HILL HOUSE LIMITED,06551974,24 Sanderson Road,Newcastle Upon Tyne,NE2 2DS,69202,Newcastle,69202,54.993312,-1.604429
ACUMEN SOUTH SHIELDS LIMITED,15770942,364 West Road,Newcastle Upon Tyne,NE4 9JY,69202,Newcastle,69202,54.978495,-1.667991
R&A ACCOUNTANCY SERVICES (NE) LIMITED,11863402,5 Silverhill Drive,Newcastle Upon Tyne,NE5 2EJ,69202,Newcastle,69202,54.980943,-1.67633
MM ASSOCIATES (BOOKKEEPING) LIMITED,08041859,97 Chapel House Drive,Newcastle Upon Tyne,NE5 1AJ,69202,Newcastle,69202,54.993089,-1.717871
GLOBAL AS UK LIMITED,15620600,8 Aspenwood Grove,Newcastle Upon Tyne,NE13 9DX,69202,Newcastle,69202,55.035192,-1.637608
GEORGE HAWLEY LTD,09048685,67 Colwyne Place,Newcastle Upon Tyne,NE5 3ST,69202,Newcastle,69202,54.996329,-1.673504
SUPER ACCOUNTANTS LTD,16741447,14 Beamish Place,Newcastle Upon Tyne,NE15 6NZ,69202,Newcastle,69202,54.975086,-1.67344
BRILLIANT ACCOUNTS LIMITED,10166281,14 Church Lane,Nottingham,NG13 0GE,69201,Nottingham,69201,52.909945,-0.817467
JO ROOME LIMITED,13406172,"Room 1, 27a High Street",Nottingham,NG11 6DW,"69201, 69202",Nottingham,69201,52.891286,-1.14899
THAMINA'S ACCOUNTING ASSOCIATE LIMITED,10357029,137 Derby Road Derby Road,Nottingham,NG9 3GZ,"69201, 70221",Nottingham,69201,52.936457,-1.247466
MRT ULTIMATE TAX ACCOUNTING SOLUTIONS LTD,13260563,574 Mansfield Road Sherwood,Nottingham,NG5 2FS,"69201, 69202, 69203",Nottingham,69201,52.981367,-1.146046
VERHADAS ACCOUNTANTS LTD,15068693,2 Graylands Road,Nottingham,NG8 4ER,"69201, 69202, 69203",Nottingham,69201,52.964747,-1.219433
NORTH ACCOUNTANCY SERVICES LIMITED,03307049,49 Malton Road,Nottinghamshire,NG5 1EG,69201,Nottingham,69201,52.979592,-1.167051
FIRME.UK LTD,11865344,The Office Gothic House,Nottingham,NG1 1JU,"69109, 69201, 69202, 70229",Nottingham,69201,52.95257,-1.141746
PURE ACCOUNTANCY SERVICES LTD,10279879,2 Cooper Close Cooper Close,Nottingham,NG5 6SA,69201,Nottingham,69201,52.998458,-1.105985
AH BOOKKEEPING AND ACCOUNTING LTD,15724282,7 Granary Close,Nottingham,NG13 0FS,"69201, 69202",Nottingham,69201,52.941793,-0.799232
EMBRACE ACCOUNTANTS LTD,12597150,37 St. Leonards Drive,Nottingham,NG8 2BB,"69201, 70229",Nottingham,69201,52.953936,-1.217215
PELLS EASTWOOD LIMITED,08120117,1 Derby Road,Nottingham,NG16 3PA,69201,Nottingham,69201,53.017314,-1.312442
DIAMOND FINANCIAL SOLUTIONS LIMITED,06821840,"2 The Pavillion, Strelley Hall Main Street",Nottingham,NG8 6PE,69201,Nottingham,69201,52.974802,-1.248158
NMR BRIDGFORD LIMITED,12622419,Bridgford Business Centre 29 Bridgford Road,Nottingham,NG2 6AU,"69201, 69203",Nottingham,69201,52.932259,-1.127582
ZIST LIMITED,15068837,93 Yatesbury Crescent,Nottingham,NG8 3AU,69201,Nottingham,69201,52.972146,-1.225108
SHARP WESSON LIMITED,09571221,Trent Business Centre Thoroton Road,Nottingham,NG2 5FT,69201,Nottingham,69201,52.939255,-1.130388
SAAF FINANCE LTD,07893985,12 Churchill Park,Nottingham,NG4 2HF,69201,Nottingham,69201,52.956401,-1.0829
JADE ACCOUNTANCY SERVICES (DERBY) LIMITED,07054659,Units A-D Bridge Court,Long Eaton,NG10 4QQ,69201,Nottingham,69201,52.901717,-1.275645
KILLICKS LIMITED,04460923,35-37 Kingsway,Nottingham,NG17 7DR,69201,Nottingham,69201,53.097251,-1.243576
EQUINOX ACCOUNTING LIMITED,13945747,Unit 2 Sherbrook Enterprise 100 Sherbrook Road,Nottingham,NG5 6AB,69201,Nottingham,69201,52.997983,-1.142813
ELKINGTONS ACCOUNTANTS LIMITED,05381449,"1st Floor 49 High Street,",Nottinghamshire,NG15 7AW,69201,Nottingham,69201,53.038202,-1.203744
CR TAX LIMITED,11945085,23 Rectory Road,Nottingham,NG2 6BE,69201,Nottingham,69201,52.930044,-1.12965
HIGSON & CO (NOTTINGHAM) LIMITED,11356874,White House,Nottingham,NG1 5GF,69201,Nottingham,69201,52.955537,-1.156826
WHITEREED LIMITED,07562636,59 Nottingham Road,Nottingham,NG15 9HG,"69201, 69202",Nottingham,69201,53.089218,-1.173747
EVANS ACCOUNTANTS LIMITED,04072462,12 Poplars Court,Nottingham,NG7 2RR,69201,Nottingham,69201,52.943642,-1.174498
FHP ACCOUNTING SERVICES LIMITED,11458392,10 Oxford Street,Nottingham,NG1 5BG,69201,Nottingham,69201,52.953002,-1.158111
ACCOUNTING SOLUTIONS (GB) LIMITED,06942663,86 Crosslands Meadow,Nottingham,NG4 2DJ,69201,Nottingham,69201,52.951743,-1.084993
PARMAR & CO. LIMITED,10991648,6a George Street,Nottingham,NG1 3BE,69201,Nottingham,69201,52.954075,-1.144768
ASH ACCOUNTING (BINGHAM) LIMITED,10085910,1 Fairfield Street,Nottingham,NG13 8FB,"69201, 69202",Nottingham,69201,52.952195,-0.956604
VALHALLA TAX CONSULTANCY LTD,14238822,29 Watnall Road Watnall Road,Nottingham,NG15 7LD,"69201, 69203",Nottingham,69201,53.036751,-1.203234
VA ACCOUNTANTS LIMITED,09697202,21 Arundel Drive,Nottingham,NG9 3FX,69201,Nottingham,69201,52.938936,-1.24284
IMMEDIATE ACCOUNTING SOLUTIONS LIMITED,09890538,131a Middleton Boulevard,Nottingham,NG8 1FW,69201,Nottingham,69201,52.954236,-1.193423
PRACTICAL PAYROLL LIMITED,12828819,3 - 5 College Street,Nottingham,NG1 5AQ,69201,Nottingham,69201,52.954054,-1.158105
BRAND ACCOUNTANCY LIMITED,14486963,"C/O Brand Accountancy, Bramley House",Nottingham,NG10 3SX,69201,Nottingham,69201,52.885636,-1.287757
RAVENWOOD BUSINESS SOLUTIONS LIMITED,05556818,Sherbrook Enterprise 100 Sherbrook Road,Nottingham,NG5 6AB,69201,Nottingham,69201,52.997983,-1.142813
ASHMORE & MCGILL CCA LTD,04898003,1 Fisher Lane,Nottingham,NG13 8BQ,69201,Nottingham,69201,52.950343,-0.952511
BRIGHT R&D LIMITED,11790517,5 Caxmere Drive,Nottingham,NG8 1GG,"69201, 69203, 70229",Nottingham,69201,52.958122,-1.212644
KR AGILITY LTD,12263661,7 Park Lane Business Centre,Nottingham,NG6 0DW,69201,Nottingham,69201,52.993055,-1.179515
A. R. & H. ACCOUNTANCY SERVICES LIMITED,06971019,1 Buckland Drive,Nottingham,NG14 6EU,"69201, 69202",Nottingham,69201,53.022259,-1.055639
JPAS LIMITED,04493699,"Flat 30, Block 4 The Hicking Building",Nottingham,NG2 3BE,69201,Nottingham,69201,52.946053,-1.140506
BRIELEY GRIMSDELL FALCONER LTD,04838566,14 Regent Street,Nottingham,NG16 2LW,"69201, 69203",Nottingham,69201,52.996728,-1.257105
ABACUS ACCOUNTANCY & TAXATION SERVICES LTD,07376939,19-21 Main Road,Nottingham,NG4 3HQ,69201,Nottingham,69201,52.972886,-1.081584
PAUL EXTON ACCOUNTING SERVICES LTD,08126075,53 West Leake Lane,Nottingham,NG11 0DN,69201,Nottingham,69201,52.852818,-1.233275
RALHAN LIMITED,09124964,15 Tom Blower Close,Nottingham,NG8 1JQ,69201,Nottingham,69201,52.95832,-1.208621
H N DURRANT ASSOCIATES LIMITED,07704678,123 Main Road,Nottingham,NG11 7AA,69201,Nottingham,69201,52.933865,-1.157158
PAUL THOMAS ACCOUNTANCY LIMITED,11768559,96 Gordon Road Gordon Road,Nottingham,NG2 5LW,"69201, 69202",Nottingham,69201,52.926393,-1.123327
RDCB LIMITED,06786438,3 The Banks,Nottingham,NG13 8BL,69201,Nottingham,69201,52.949361,-0.954247
M ASLAM ACCOUNTANTS LIMITED,10067285,259 Mansfield Road,Nottingham,NG1 3FT,69201,Nottingham,69201,52.964154,-1.15252
INSTA ACCOUNTANTS LIMITED,12309623,73 Leslie Road,Nottingham,NG7 6PQ,69201,Nottingham,69201,52.969418,-1.16342
SEH ACCOUNTANCY SERVICES LIMITED,08609590,The Old Primary School Kegworth Road,Nottingham,NG11 0JY,69201,Nottingham,69201,52.866929,-1.209526
TRENT ACCOUNTANTS LIMITED,11743224,20 Sherwood Vale,Nottingham,NG5 4EH,"69201, 69202, 69203",Nottingham,69201,52.98297,-1.132803
PK ACCOUNTANTS LTD,13709802,71 Bramble Drive,Nottingham,NG3 6NL,"69201, 69203",Nottingham,69201,52.967655,-1.114869
PAUL JENNINGS & ASSOCIATES LIMITED,04456034,21a Nottingham Road,Nottingham,NG13 0AP,69201,Nottingham,69201,52.941829,-0.813592
HARRISONS ACCOUNTING SERVICES LIMITED,04549935,19-21 Main Road,Nottingham,NG4 3HQ,69201,Nottingham,69201,52.972886,-1.081584
JORDAN BENJAMIN ASSOCIATES LTD,05608601,16b Cliff Drive,Nottingham,NG12 1AX,69201,Nottingham,69201,52.954342,-1.03293
FLETCHER & CO (UK) LIMITED,05601246,Staffordshire House,Nottingham,NG8 3FH,69201,Nottingham,69201,52.967671,-1.209002
EK FINANCES OFFICE LTD,10424611,62 Arnold Road,Nottingham,NG6 0DZ,"69201, 69202",Nottingham,69201,52.988055,-1.177986
TAXATION LTD,15257144,20 Nowell Close,Nottingham,NG12 1FE,"69201, 69202",Nottingham,69201,52.951705,-1.025978
SHIRLEY LONGFORD BUSINESS SERVICES LIMITED,10501638,8 Hooley Close,Nottingham,NG10 3NU,"69201, 70229, 82990",Nottingham,69201,52.890243,-1.288589
JAMES HAWTHORN LIMITED,03547364,Newstead House,Sherwood Nottingham,NG5 1AP,69201,Nottingham,69201,52.970622,-1.155773
P J HAMSON & CO. LIMITED,05405924,99 Wilsthorpe Road,Nottingham,NG10 3LE,69201,Nottingham,69201,52.88823,-1.288621
BOTHAM ACCOUNTING LIMITED,06756782,3 - 5 College Street,Nottingham,NG1 5AQ,"69201, 69202, 69203",Nottingham,69201,52.954054,-1.158105
S SHIRTCLIFFE LIMITED,12412647,26 Bladon Close,Nottingham,NG3 5FY,69201,Nottingham,69201,52.978635,-1.136107
KEITH SHERISTON ASSOCIATES LIMITED,06229696,"5 Stanstead Avenue, Tollerton",Nottingham,NG12 4EA,69201,Nottingham,69201,52.900383,-1.098756
BELSOFT STRATEGIC ACCOUNTING LIMITED,06852774,2 Trinity Crescent,Nottingham,NG4 4PX,69201,Nottingham,69201,53.00182,-1.061658
CELANDINE CONSULTING LTD,11918914,3 Celandine Gardens,Nottingham,NG13 8UQ,69201,Nottingham,69201,52.949341,-0.969518
ARKWRIGHT ACCOUNTANTS & TAX ADVISORS LTD,15853459,93a Holgate Road,Nottingham,NG2 2EU,69201,Nottingham,69201,52.939294,-1.146904
SELKAHILLS LIMITED,16235920,Fhp Accounting Services Limited,Nottingham,NG1 5BG,69201,Nottingham,69201,52.953002,-1.158111
BURNEY & SONS LIMITED,12057944,Jta Accountants Limited,Nottingham,NG8 5AT,69201,Nottingham,69201,52.969447,-1.184504
JACKSONS BUSINESS SERVICES LIMITED,04581754,Ash Tree Court,Nottingham,NG8 6PY,69201,Nottingham,69201,52.98148,-1.238122
ANDREW SPOWAGE LIMITED,05812410,156 Papplewick Lane,Nottingham,NG15 8EG,69201,Nottingham,69201,53.045001,-1.190836
BRIGHT BEANY ACCOUNTING LIMITED,13708476,C/O Bright Beany Accounting Cumberland House,Nottingham,NG1 6EE,69201,Nottingham,69201,52.952795,-1.155495
RMH CONSULTING LTD,13167594,47 Whinlatter Drive,Nottingham,NG2 6QS,"66220, 69201, 69202, 70229",Nottingham,69201,52.923099,-1.107061
WEST BRIDGFORD ACCOUNTANCY LIMITED,15382081,43 Edward Road,Nottingham,NG2 5GE,"69201, 70229",Nottingham,69201,52.935928,-1.127761
SUNAXIS LIMITED,06434301,23 Market Street,Nottingham,NG1 6HX,69201,Nottingham,69201,52.9546,-1.151501
HEIDI SIMMS ACCOUNTING SOLUTIONS LTD,15552136,Pera Business Park,Melton Mowbray,LE13 0PB,69201,Nottingham,69201,52.77019,-0.89138
BEERBAL & CO LIMITED,15570423,149 Radford Road,Nottingham,NG7 5EH,"69201, 69202",Nottingham,69201,52.967303,-1.172112
BLAKE ACCOUNTANTS LIMITED,09827394,99a High Road,Nottingham,NG9 2LH,"69201, 69202",Nottingham,69201,52.929205,-1.211755
EMTACS ACCOUNTANTS LTD,07585854,69 Loughborough Road,Nottingham,NG2 7LA,69201,Nottingham,69201,52.933633,-1.13602
TIM ALLATSON LIMITED,05715091,4 Brompton Way,Nottingham,NG2 7SU,69201,Nottingham,69201,52.909495,-1.147192
CYGNET ACCOUNTING LIMITED,15596458,37 Rossell Drive,Nottingham,NG9 7EG,69201,Nottingham,69201,52.92376,-1.269923
TC NOTTINGHAM LIMITED,11389373,22-26 Nottingham Road,Nottingham,NG9 8AA,69201,Nottingham,69201,52.930378,-1.271701
JONES FINANCIAL ACCOUNTANTS LTD,16357359,76 Somersby Road,Nottingham,NG5 4LT,"69201, 69202",Nottingham,69201,52.992082,-1.121328
D.K. RUMSBY & CO LIMITED,03941558,3 Colwick Quays Business Park,Nottingham,NG4 2JY,"69201, 69202, 69203",Nottingham,69201,52.955133,-1.077032
STREETER WEST LIMITED,04217332,550 Valley Road,Nottingham,NG5 1JJ,"69201, 69202, 69203",Nottingham,69201,52.980346,-1.174618
COULTER & CO (ACCOUNTANTS) LIMITED,04718043,Pera Business Park M03 Tower Building,Melton Mowbray,LE13 0PB,69201,Nottingham,69201,52.77019,-0.89138
PINNACLE ACCOUNTING AND ADVISORY SERVICES LIMITED,15641930,3 Poplar Avenue,Nottingham,NG5 1DJ,"69201, 69203",Nottingham,69201,52.976482,-1.160678
DECIMAL FINANCE UK LTD,16415172,Unit 510 37 Westminster Buildings,Nottingham,NG1 6LG,"69201, 70229",Nottingham,69201,52.955017,-1.152043
CUENTA SOLUTIONS LTD,16156401,12 Warrener Grove,Nottingham,NG5 9BN,"69201, 69202, 82990",Nottingham,69201,53.007124,-1.174375
LOOPINUS LIMITED,14772051,1 Kegworth Road,Nottingham,NG11 0DB,69201,Nottingham,69201,52.845248,-1.260148
LENIO ACCOUNTING LIMITED,10085252,Pera Business Park,Melton Mowbray,LE13 0PB,69201,Nottingham,69201,52.77019,-0.89138
SRB ASSOCIATES (LEICESTERSHIRE) LIMITED,08478085,Pera Business Park,Melton Mowbray,LE13 0PB,69201,Nottingham,69201,52.77019,-0.89138
SFBAA LIMITED,13188707,Unit 1 Poplars Court,Nottingham,NG7 2RR,69201,Nottingham,69201,52.943642,-1.174498
BEELEY HAWLEY & CO LTD,04719506,44 Nottingham Road,Nottinghamshire,NG18 1BL,69201,Nottingham,69201,53.14128,-1.195577
GILL & FRENCH LIMITED,09290424,328 Mansfield Road,Nottingham,NG5 2EF,69201,Nottingham,69201,52.971999,-1.152203
SIGMA SAFETY LTD,16418673,Flat 51 Portland Square,Nottingham,NG7 4HS,"69201, 69202, 78300, 84240",Nottingham,69201,52.957335,-1.163207
VANILLA ACCOUNTING LIMITED,06885664,Appleton House 25 Rectory Road,Nottingham,NG2 6BE,69201,Nottingham,69201,52.930044,-1.12965
POUNDWISE ACCOUNTANTS LTD,16424717,21a Cavendish Drive,Nottingham,NG4 3DX,"69201, 69202",Nottingham,69201,52.967857,-1.086842
SF FINANCIAL SOLUTIONS LTD,11209396,"Cawley House, 149-155 Canal Street",Nottingham,NG1 7HR,69201,Nottingham,69201,52.949777,-1.142129
EBS ACCOUNTANTS LIMITED,03748728,Gothic House,Nottingham,NG1 1JU,69201,Nottingham,69201,52.95257,-1.141746
SAJJAD HUSSAIN LTD,08885524,Unit 30 Chelsea House 2nd Floor,Nottingham,NG7 7HP,"69201, 69202",Nottingham,69201,52.973045,-1.170409
RLFB LIMITED,15419639,16 Commerce Square,Nottingham,NG1 1HS,"69201, 69202",Nottingham,69201,52.950572,-1.142709
ZIGZAG SYSTEMS LIMITED,03967589,2 Rush Leys,Nottingham,NG10 1HW,"62012, 69201",Nottingham,69201,52.883551,-1.274417
TUKNAIT & ASSOCIATES LIMITED,14837968,211 Queens Road,Nottingham,NG9 2BT,69201,Nottingham,69201,52.924526,-1.206991
SMART SOLUTIONS HUB LTD,16443886,Flat 65-67 Radford Road,Nottingham,NG7 5DR,"62012, 62090, 69201, 71129",Nottingham,69201,52.96415,-1.16985
MADE4BUSINESS.UK LIMITED,16501783,312 Wollaton Vale,Nottingham,NG8 2GG,"69201, 69202",Nottingham,69201,52.950698,-1.23631
MATFIN LTD,16604190,85 Perry Road,Nottingham,NG5 3AD,"69201, 69202",Nottingham,69201,52.983739,-1.153402
FORWARD BOOKKEEPING & PAYROLL LTD,16664200,137 Langdale Road,Nottingham,NG3 7FE,"69201, 69202",Nottingham,69201,52.958671,-1.1035
MR & MRS WILKS LIMITED,11009598,19 Catkin Drive,Nottingham,NG16 2UB,"69201, 69202",Nottingham,69201,53.005036,-1.283786
MADDOCK HAWKINS LIMITED,15843115,35 Clumber Road,Nottingham,NG2 6DP,"69201, 69203",Nottingham,69201,52.927318,-1.126878
RASH ADAMS & CO LTD,15871308,Suite 872 37 Westminster Buildings,Nottingham,NG1 6LG,"69201, 69202, 69203, 70221",Nottingham,69201,52.955017,-1.152043
STRAW AND BRAMLEY LIMITED,02793553,Rear Of 53 Polperro Way,Nottingham,NG15 6JX,69201,Nottingham,69201,53.027023,-1.231758
MERAK CONSULTING LIMITED,07326876,10 Park Wharf,Nottingham,NG7 1FA,69201,Nottingham,69201,52.947547,-1.155851
DRYDEN CONSULTANCY LTD,09976607,4 High Main Drive,Nottingham,NG6 8XY,"69201, 90010, 93290",Nottingham,69201,,
EMKAA LIMITED,15536935,Suite 448 37 Westminster Buildings,Nottingham,NG1 6LG,"69201, 69202, 86900",Nottingham,69201,52.955017,-1.152043
SURFLEET ACCOUNTING LTD,16990878,4 Burton Drive,Nottingham,NG9 5NS,"69201, 69202",Nottingham,69201,52.917184,-1.240408
JOSEF E ZBARASKI LTD,06035161,Pera Business Park,Melton Mowbray,LE13 0PB,"69201, 69202, 69203, 82990",Nottingham,69201,52.77019,-0.89138
HICLOUD ACCOUNTING LIMITED,11475884,Unit 7 Landmere Lane,Nottingham,NG12 4DG,69201,Nottingham,69201,52.903607,-1.12612
ASH ACCOUNTING LIMITED,03659388,44a Gedling Road,Nottingham,NG4 3FH,69201,Nottingham,69201,52.971252,-1.081856
DUE DILIGENCE AND TECHNICAL SUPPORT LTD,10449265,43 Hillbeck Crescent,Nottingham,NG8 2EZ,69201,Nottingham,69201,52.9534,-1.237215
NG9 ACCOUNTANCY SERVICES LTD,11599978,Courtyard Business Centre,Nottingham,NG8 1PA,"69201, 69202",Nottingham,69201,52.957331,-1.192488
LYFE ACCOUNTANTS LIMITED,06247482,Pera Business Park Nottingham Road,Leicestershire,LE13 0PB,69201,Nottingham,69201,52.77019,-0.89138
COLIN GREATOREX LIMITED,09190949,203 Woodfield Road,Nottingham,NG8 6HW,"69201, 69202, 69203, 70221",Nottingham,69201,52.979194,-1.22108
